,Tour_ID,High Cost,Higher Cost,Highest Cost,Low Cost,Lower Cost,Normal Cost
2796,tour_idm1i6rqiz,0.10545782,0.8097647,0.026555358,0.03202506,0.005818998,0.020378148
2797,tour_idj8rrz6ly,0.029751325,0.13450965,0.007890968,0.021862602,0.61508805,0.19089736
2798,tour_id9c1oun4v,0.13953355,0.1689083,0.010971779,0.011679287,0.18271588,0.4861912
2799,tour_idfu4ufhu8,0.21655299,0.076955624,0.0038747566,0.023416705,0.20039855,0.47880134
2800,tour_idhel2k1rc,0.18926537,0.3570507,0.015925776,0.18124291,0.015441794,0.24107344
2801,tour_idd8otla9s,0.16142102,0.56501526,0.0108207455,0.0059592333,0.03659014,0.22019362
2802,tour_idc6blgn1s,0.27872804,0.5950109,0.009637122,0.0101346895,0.0040991683,0.10239007
2803,tour_id2d53ayy7,0.41568068,0.4289439,0.0154962875,0.013071087,0.010778969,0.11602906
2804,tour_id2faqy41u,0.102024384,0.047541436,0.0027735922,0.03597433,0.536977,0.27470925
2805,tour_idk1nnptwg,0.42970318,0.21390983,0.0050377096,0.0070299166,0.038925488,0.30539387
2806,tour_idqtmy3gj6,0.24661401,0.3833831,0.0170603,0.06456906,0.018741995,0.26963156
2807,tour_idlkz8uc99,0.24715693,0.05380764,0.0031269616,0.04965871,0.11629868,0.52995104
2808,tour_idllgb9vpx,0.22412758,0.63764167,0.0048952033,0.0033219864,0.006039656,0.123973906
2809,tour_idsft61khe,0.20060414,0.6362705,0.0049183355,0.016529843,0.0257268,0.11595033
2810,tour_idvvfp2y3b,0.56308514,0.09858023,0.003249144,0.02633598,0.051981494,0.256768
2811,tour_idvkqj7bpn,0.43504667,0.13257954,0.0025238716,0.029067585,0.10632108,0.29446128
2812,tour_id18qlmwrb,0.15057498,0.06216361,0.004456201,0.14328898,0.20524652,0.43426967
2813,tour_idpfg5u888,0.12988247,0.289368,0.05596936,0.024688657,0.016159471,0.483932
2814,tour_iddy71nayi,0.31934232,0.07888939,0.0025732815,0.12747107,0.12946747,0.3422565
2815,tour_idze7fvely,0.22373053,0.6702794,0.0067649474,0.02138039,0.010543983,0.0673008
2816,tour_id4defd3yn,0.34965116,0.047892585,0.0024187162,0.028428188,0.08633959,0.4852697
2817,tour_idaa0irkn3,0.06518929,0.047960464,0.0029327585,0.17010242,0.30338064,0.41043442
2818,tour_idms82xj25,0.18053092,0.6360776,0.006794303,0.03202066,0.03241138,0.112165146
2819,tour_id90orzwob,0.08897303,0.19338581,0.013795148,0.042973336,0.35851932,0.30235332
2820,tour_idq2ye8opx,0.2398561,0.10468268,0.002688184,0.022538561,0.06693802,0.56329644
2821,tour_idrrepxpee,0.45286712,0.4435417,0.006294105,0.014109788,0.012576337,0.07061097
2822,tour_id8e6qcii5,0.16083033,0.65178424,0.010227128,0.03305361,0.027465384,0.116639264
2823,tour_id3p2gd3k8,0.060283322,0.04439038,0.0043087145,0.08556163,0.26954162,0.5359143
2824,tour_idzyew01vm,0.35032162,0.14812396,0.0040700417,0.012616138,0.085255206,0.39961308
2825,tour_idcpokydp2,0.023192193,0.028917022,0.0028948048,0.06280424,0.61647624,0.26571554
2826,tour_idnn9y6ayn,0.148534,0.5406624,0.22100183,0.0027538172,0.005302827,0.08174511
2827,tour_idn2iefrt6,0.053133864,0.07756105,0.0031453057,0.1181683,0.36242202,0.38556942
2828,tour_idd91jl7dd,0.52030104,0.13224055,0.004879588,0.024040712,0.003631251,0.31490684
2829,tour_idqj8y621g,0.5874779,0.18746026,0.0034674387,0.030632757,0.014926783,0.1760348
2830,tour_idj8cer5aq,0.48473603,0.34763357,0.008037385,0.024683895,0.013403283,0.12150584
2831,tour_idu8ffuoum,0.13393028,0.09346178,0.00823542,0.053986844,0.47598207,0.23440365
2832,tour_idcwg3bhvr,0.040341612,0.05945956,0.0032601494,0.03485057,0.22589125,0.63619685
2833,tour_id92ry0hpa,0.32062814,0.34271973,0.010350473,0.02426628,0.031930447,0.27010491
2834,tour_id98uwwfog,0.20395271,0.7132209,0.014169705,0.008996498,0.016141474,0.043518715
2835,tour_idc3q51iwy,0.20890377,0.4622225,0.011256896,0.012846881,0.24420677,0.06056313
2836,tour_idi6t0fkoz,0.36498073,0.36324444,0.0067329723,0.020281145,0.021384208,0.2233765
2837,tour_id6vf2hzmc,0.27627328,0.25942308,0.01225456,0.06678272,0.02467525,0.36059108
2838,tour_idxmfs1q6k,0.14345433,0.8002863,0.012568471,0.009306419,0.003602169,0.030782336
2839,tour_id9l2010dg,0.16917127,0.49826238,0.02110849,0.0290807,0.06116572,0.22121143
2840,tour_idke88o8du,0.27373195,0.4883764,0.011099452,0.02654426,0.03459066,0.16565728
2841,tour_idkokn9yyr,0.22776492,0.6720843,0.01497182,0.0053372113,0.012103898,0.067737825
2842,tour_id8u2kpltm,0.1028053,0.32708794,0.006035553,0.0079659065,0.36236933,0.193736
2843,tour_idurh8unes,0.14028126,0.7960324,0.0050313286,0.006549739,0.01400836,0.0380969
2844,tour_id8hifkpve,0.2664494,0.1966617,0.0726952,0.016720489,0.026446763,0.42102647
2845,tour_idzeby6xyi,0.13577051,0.79608184,0.017365718,0.0031866997,0.009236596,0.038358673
2846,tour_idopudxzwj,0.33978167,0.4494554,0.022128519,0.0102830175,0.01614482,0.16220658
2847,tour_idiso6hcof,0.3384214,0.39233384,0.026698448,0.0059037176,0.058032107,0.17861053
2848,tour_ida325ytk1,0.15111482,0.7591986,0.016204447,0.018167246,0.0069988887,0.048315965
2849,tour_id99biffh4,0.45499644,0.17017037,0.009749193,0.020444984,0.05009741,0.29454166
2850,tour_id8fpkzg3l,0.20791891,0.04827754,0.0034239336,0.034364734,0.0050540725,0.7009608
2851,tour_idgf2ikwe2,0.4401632,0.05380252,0.0032726498,0.036682688,0.11240072,0.35367823
2852,tour_idk6qs24io,0.5759735,0.20556206,0.08149661,0.012392979,0.010789126,0.11378568
2853,tour_idpvzqw3lx,0.31603009,0.08347446,0.0034042136,0.05029143,0.025143864,0.521656
2854,tour_idqcgu562a,0.43940583,0.2527709,0.0051997723,0.021685874,0.0349732,0.2459644
2855,tour_idc5ghqg9b,0.35208437,0.12932475,0.006309178,0.060326863,0.102910854,0.349044
2856,tour_idzk4q555r,0.38263798,0.091356404,0.0033288787,0.022000872,0.027181868,0.47349405
2857,tour_idtey6dcfc,0.42689714,0.16724002,0.009925882,0.10226005,0.057027318,0.23664965
2858,tour_idmvhppit8,0.31286186,0.5334521,0.0065101744,0.02494838,0.017070465,0.105157085
2859,tour_idrpuwvdqi,0.2797421,0.44997448,0.17058164,0.007567291,0.025720336,0.06641412
2860,tour_idy30biwua,0.14074418,0.70331144,0.020362008,0.045572277,0.02848803,0.061522093
2861,tour_idqqq9os4z,0.3498523,0.24997312,0.00957256,0.027888454,0.09742985,0.26528373
2862,tour_idr2hp63og,0.030317508,0.040257473,0.003043856,0.06809928,0.594782,0.26349995
2863,tour_idenypbxm4,0.06330696,0.027410764,0.002351181,0.07536992,0.62628275,0.20527838
2864,tour_idqbqjxr9a,0.24101631,0.64299804,0.004397995,0.03395672,0.00888379,0.06874715
2865,tour_id8i7szd50,0.24891305,0.5298135,0.0049841525,0.042032,0.0106123425,0.16364492
2866,tour_id3zsjkhcr,0.29812258,0.074301265,0.003134715,0.04181454,0.11633148,0.46629542
2867,tour_idiw8fpdly,0.093999356,0.21112776,0.002725759,0.0135849025,0.11860296,0.55995923
2868,tour_idu2qefyr4,0.4040355,0.3462352,0.013835221,0.029001318,0.055579063,0.15131374
2869,tour_idolhl7qvg,0.3665104,0.13989955,0.0026111354,0.012575911,0.034326818,0.44407615
2870,tour_idy98q0t3r,0.17195307,0.5126083,0.18707685,0.019208234,0.009326001,0.09982753
2871,tour_idw6lzq7c8,0.50666845,0.1538752,0.008643138,0.012700344,0.028275575,0.28983727
2872,tour_idmfzbjp64,0.30003664,0.5917917,0.0068887225,0.016686413,0.015844893,0.068751685
2873,tour_idxmn60xjt,0.04593464,0.024627581,0.0017774635,0.034640018,0.07082373,0.82219654
2874,tour_idkndo09mn,0.35054228,0.51122785,0.01290515,0.036458213,0.006291155,0.08257537
2875,tour_id0g58w3ky,0.30248082,0.12591805,0.0034178095,0.099904306,0.12377687,0.34450215
2876,tour_idk9rv46cx,0.13133177,0.6584785,0.0107545545,0.010604879,0.03355054,0.15527977
2877,tour_id8ag80mdq,0.08994874,0.053935707,0.0022736092,0.016829764,0.07877266,0.75823957
2878,tour_idkpi3v5ap,0.36067227,0.46865177,0.0051707802,0.03219536,0.00912358,0.12418625
2879,tour_idpj0pdgjy,0.33932295,0.5683721,0.010106646,0.0130212745,0.008769856,0.060407214
2880,tour_id1up50avr,0.041201323,0.09956424,0.007902398,0.070749044,0.6528921,0.12769087
2881,tour_id140a0s9n,0.29353163,0.5628428,0.0437715,0.02083928,0.016315924,0.062698886
2882,tour_idv2pegwon,0.2374529,0.62015176,0.020118512,0.036296662,0.011953745,0.07402642
2883,tour_id2146yqta,0.5213473,0.32464498,0.026278993,0.012114702,0.016798135,0.098815896
2884,tour_id04xudxl9,0.059947126,0.030830322,0.0020584173,0.02855552,0.05965685,0.8189517
2885,tour_idgwxv0ets,0.0837679,0.8054267,0.037371293,0.003891488,0.005847674,0.06369489
2886,tour_id33byuex4,0.2442984,0.67015773,0.014561874,0.005865056,0.008944319,0.05617264
2887,tour_id2uh0ft4q,0.19877961,0.04724544,0.001981496,0.006769617,0.04410725,0.7011166
2888,tour_idtc0gr9fi,0.5751027,0.2206007,0.005087431,0.010358143,0.026430845,0.16242024
2889,tour_idsoft2n4t,0.28432217,0.5941337,0.025151564,0.012391996,0.017076671,0.066923976
2890,tour_idwyibsm1v,0.2665638,0.58218396,0.026693523,0.0032529647,0.006272646,0.11503311
2891,tour_idgej45dmp,0.24367787,0.6391458,0.0040496294,0.021884983,0.0059853354,0.085256346
2892,tour_id25yg1bwk,0.37460408,0.29090258,0.018670416,0.052389115,0.080649845,0.18278393
2893,tour_id1on72tpv,0.42699894,0.471753,0.0062871096,0.033687167,0.008231551,0.053042233
2894,tour_idpqq1vksv,0.0437949,0.025721643,0.0021885273,0.0064117503,0.123800755,0.7980824
2895,tour_idycxt2opi,0.3727517,0.41027123,0.0073150606,0.016882332,0.02305855,0.16972116
2896,tour_idseljpty8,0.44253212,0.042449124,0.002637086,0.04022205,0.15179436,0.32036528
2897,tour_idjatinl2s,0.026839623,0.049710862,0.0020015258,0.027028525,0.6285861,0.26583338
2898,tour_idehwi85q0,0.09789319,0.05544211,0.004030302,0.037812687,0.32167736,0.4831444
2899,tour_idj3oytlpx,0.3901692,0.4362868,0.04716598,0.013255805,0.011703878,0.10141827
2900,tour_idkjf4f2lp,0.46789095,0.133878,0.0035703683,0.008235682,0.016035598,0.37038943
2901,tour_idtxrcyv1s,0.2682636,0.26067713,0.037781198,0.06715731,0.10766195,0.2584588
2902,tour_id8jtt5gfi,0.10841357,0.3411154,0.006646916,0.06186049,0.14034964,0.341614
2903,tour_id18ud6ygy,0.32616204,0.15238608,0.0025361087,0.1929295,0.029773682,0.29621255
2904,tour_idjtiw1wuj,0.10117621,0.8577154,0.011080482,0.008204039,0.0031254797,0.018698376
2905,tour_id2jrb4bcc,0.318563,0.41101208,0.0075573693,0.0069428873,0.031593546,0.2243311
2906,tour_ido0ymdfr9,0.4477157,0.06834483,0.003654013,0.037975907,0.08937455,0.352935
2907,tour_idkd2km10n,0.032182254,0.084274806,0.009399589,0.050035357,0.5175332,0.30657482
2908,tour_idy2tjxe4n,0.4109353,0.100949034,0.0037141305,0.021949282,0.09572193,0.36673027
2909,tour_idcmszjlti,0.39909932,0.4680996,0.013987953,0.008546523,0.0074377786,0.10282887
2910,tour_id10zj93vv,0.48924828,0.372825,0.005292997,0.027686851,0.0071132164,0.0978336
2911,tour_idtd6yb7vr,0.21071406,0.050138332,0.003231819,0.032739166,0.15238108,0.55079556
2912,tour_idzdl3azfb,0.090098165,0.05050701,0.0031928138,0.01989157,0.22646372,0.6098467
2913,tour_id5gzj2ae0,0.16098452,0.7482953,0.031306352,0.0022012664,0.0070321113,0.05018042
2914,tour_idauidrnzk,0.34169054,0.3134479,0.012945609,0.022290822,0.0659062,0.24371898
2915,tour_idoxnkqmc4,0.45655885,0.07396927,0.0022196686,0.0064481157,0.051518176,0.40928587
2916,tour_idb3gyi656,0.30292276,0.39580932,0.007948021,0.0051381756,0.034074266,0.25410742
2917,tour_id1333nurm,0.24110077,0.09141772,0.004858271,0.0056764507,0.10785002,0.54909676
2918,tour_idff8sdgxm,0.41450417,0.22481906,0.005577912,0.022970017,0.019954138,0.3121747
2919,tour_idgdk7y1ip,0.12349857,0.06111572,0.003095093,0.053010534,0.52786005,0.23142003
2920,tour_idr9jwdkyh,0.1019657,0.8458698,0.016486488,0.011236602,0.002026064,0.022415373
2921,tour_idl208prys,0.051627744,0.02828656,0.002427779,0.07622786,0.14601058,0.6954195
2922,tour_id39bji5my,0.22621118,0.68019205,0.013899736,0.015816266,0.011380041,0.05250075
2923,tour_id9l1hwjpe,0.43615335,0.10534731,0.0030169752,0.017954461,0.11365558,0.32387233
2924,tour_idg2mqwk6j,0.30356815,0.1533847,0.0033528265,0.010137043,0.049997758,0.47955948
2925,tour_idpx43kfi4,0.18131231,0.051741578,0.002174597,0.005347636,0.14007704,0.6193468
2926,tour_id1cewxyjt,0.28077057,0.298724,0.0072628637,0.02580772,0.029865462,0.35756937
2927,tour_id67zu88dq,0.31249675,0.54563564,0.02538789,0.0031703985,0.013420341,0.099888965
2928,tour_id5tw3bczd,0.053262148,0.061719157,0.0034660788,0.058339644,0.17112537,0.65208757
2929,tour_idmcefrur5,0.12935556,0.8074984,0.00789723,0.0033260647,0.007803795,0.044119004
2930,tour_idbrorurq9,0.33663088,0.08016418,0.0029031006,0.043009605,0.2011005,0.3361917
2931,tour_idup01txsu,0.3839976,0.13611963,0.008463914,0.046418812,0.07432033,0.35067973
2932,tour_iduxggpvzi,0.17427906,0.075546876,0.0051634084,0.095497854,0.20121878,0.44829404
2933,tour_id0a4jj2cq,0.09738176,0.18384124,0.0032295627,0.031925224,0.09695127,0.58667094
2934,tour_idq0tobtp5,0.11490125,0.7201666,0.012793214,0.032099634,0.03994704,0.08009222
2935,tour_idgmkkly7a,0.17847039,0.5848217,0.043431345,0.03482488,0.016975481,0.14147624
2936,tour_idxj5qtqbf,0.06488311,0.043761596,0.0025185659,0.03387244,0.16063018,0.6943341
2937,tour_idw0h3sjbx,0.075085655,0.15953614,0.002632604,0.023941463,0.18588246,0.55292165
2938,tour_id1xqqog69,0.17588511,0.7652423,0.013688952,0.0025245228,0.00498283,0.03767626
2939,tour_id3fyyjdsm,0.2404404,0.07734134,0.0032923063,0.043323904,0.05616327,0.57943875
2940,tour_idrcocudtc,0.38166136,0.35476497,0.004994631,0.034261547,0.05193499,0.17238253
2941,tour_id5j92nlvs,0.13939591,0.7697619,0.037610523,0.00404277,0.010967003,0.038221944
2942,tour_idgvixgs7x,0.1840253,0.7389225,0.019905612,0.016537864,0.0068329447,0.033775758
2943,tour_idel66lo7s,0.36647666,0.29040483,0.00733922,0.020496175,0.012877042,0.30240613
2944,tour_id6m4ick0f,0.26067665,0.40340227,0.018958787,0.1110603,0.035713676,0.17018834
2945,tour_idlieppa6t,0.32622057,0.47871438,0.009340306,0.022678552,0.021612223,0.14143397
2946,tour_idw09veiux,0.13124828,0.7869702,0.018525645,0.004080398,0.009747137,0.04942837
2947,tour_idqu4pfj4w,0.30726454,0.50639963,0.033088002,0.028194483,0.0076972176,0.117356166
2948,tour_idm9pyjy6s,0.08688861,0.06709389,0.008912468,0.01213833,0.19566458,0.62930214
2949,tour_id1ja0zcb0,0.30769446,0.25255153,0.010213712,0.015368157,0.02569541,0.38847673
2950,tour_idb7m8dpok,0.24367183,0.6763905,0.006083687,0.009423362,0.0063762935,0.05805434
2951,tour_idbqh4dc1w,0.16463129,0.6964248,0.06965241,0.003107184,0.017677251,0.048507087
2952,tour_id3yufov8b,0.2885844,0.5631799,0.0060358983,0.047458198,0.01120214,0.08353946
2953,tour_id5b7hmqf5,0.23243164,0.32537174,0.0057837027,0.011691716,0.041206975,0.38351423
2954,tour_idz1wnryxe,0.27112663,0.05555183,0.0029046696,0.034331452,0.26300836,0.37307706
2955,tour_idh0piiowy,0.2567094,0.656879,0.0044057383,0.018221296,0.01741409,0.046370525
2956,tour_idurtxyjh0,0.2923973,0.39440566,0.044973306,0.05208577,0.0813511,0.13478686
2957,tour_idh5jj2php,0.21313912,0.4637653,0.005698144,0.0072796145,0.02272098,0.2873968
2958,tour_idukrqwjh7,0.27369037,0.62006974,0.0075505488,0.012522235,0.0071501546,0.07901696
2959,tour_id270q509k,0.14742401,0.108480655,0.0052499664,0.07366386,0.06517207,0.60000944
2960,tour_idksvwz3xw,0.571881,0.11600653,0.0035179635,0.010937145,0.025117341,0.27253997
2961,tour_idg4f4b8gd,0.58447325,0.19229424,0.008819965,0.014344194,0.02047391,0.1795944
2962,tour_idkrks4lbw,0.06510243,0.8436645,0.0076806494,0.01738298,0.015229151,0.050940216
2963,tour_idmt8thz7o,0.27784538,0.17648473,0.0027392178,0.09772684,0.09550876,0.34969506
2964,tour_id1cchydxe,0.51419556,0.31628382,0.0061714347,0.06665674,0.011654015,0.08503842
2965,tour_idv39q98q3,0.38179448,0.1563278,0.00485347,0.020257879,0.017033035,0.41973332
2966,tour_idevsdj0m8,0.13023433,0.041633762,0.0027782493,0.03838029,0.06707291,0.7199005
2967,tour_id4lnrxz5c,0.41732094,0.4168717,0.008476402,0.04019796,0.0111617055,0.1059713
2968,tour_id98rpkecv,0.36638644,0.052266873,0.0035749157,0.010439272,0.0723907,0.4949418
2969,tour_idp0du5fs2,0.18865053,0.08536372,0.006332472,0.3003699,0.024721282,0.39456207
2970,tour_idscei11d1,0.044696033,0.7515679,0.14996113,0.0030543925,0.004446775,0.04627374
2971,tour_idyqwof76q,0.05959499,0.03660233,0.0024797174,0.029562078,0.09971968,0.77204126
2972,tour_idqm0b5izk,0.053057626,0.034055013,0.0023176793,0.042156167,0.09243229,0.77598125
2973,tour_idwur8kcm4,0.2172829,0.69701266,0.01965133,0.010703077,0.010764562,0.044585437
2974,tour_id1ym6ayrl,0.05749371,0.056630604,0.0021577475,0.033013526,0.067201346,0.783503
2975,tour_idsq5mjwt9,0.4925453,0.15264858,0.0025527934,0.007237233,0.053203277,0.29181284
2976,tour_idi0113xr8,0.16879223,0.13401951,0.0044755233,0.026580514,0.019773943,0.64635825
2977,tour_idpbf5le6t,0.16551714,0.7463601,0.014142026,0.010510269,0.013963121,0.049507312
2978,tour_ideaplq5xa,0.07154992,0.027004486,0.0024249156,0.06175888,0.23921028,0.59805155
2979,tour_idt99kn17o,0.37306476,0.214877,0.010524023,0.025352547,0.021745352,0.35443628
2980,tour_id6jsr7jmd,0.13729642,0.099146724,0.011084776,0.07477885,0.2518313,0.4258619
2981,tour_ide7jk6749,0.0716535,0.047204148,0.0034116465,0.011844335,0.1907126,0.67517376
2982,tour_id1rmblrln,0.22531796,0.05692742,0.002604782,0.027808737,0.14734457,0.53999656
2983,tour_idzop115l2,0.43052503,0.081951134,0.0032943313,0.026030648,0.065904945,0.3922939
2984,tour_idurj8wcx5,0.11572221,0.07124141,0.0028195013,0.049358185,0.27348548,0.4873732
2985,tour_idlgl0o6ip,0.26733348,0.07257875,0.0031114903,0.023804206,0.23426785,0.39890423
2986,tour_idc5ki57u1,0.23250712,0.62742573,0.00939864,0.016272927,0.013250605,0.10114495
2987,tour_idiesosf71,0.39590698,0.09156636,0.0048096366,0.052945677,0.23053488,0.22423647
2988,tour_idk9rytthc,0.59843904,0.23762658,0.008153624,0.009000789,0.019055115,0.12772487
2989,tour_id8do3uj6n,0.20877627,0.16719627,0.0101378895,0.0132542355,0.13669558,0.46393976
2990,tour_idpcjcsnah,0.03916637,0.049120314,0.003883801,0.030878974,0.59782386,0.27912673
2991,tour_idxgklw8ad,0.040371507,0.058990333,0.0014512578,0.024128744,0.7589435,0.11611461
2992,tour_idk3l564qb,0.3529567,0.062246658,0.0033234244,0.0758555,0.13090411,0.3747136
2993,tour_id7ha0c9d5,0.1555687,0.6795412,0.02187689,0.016833663,0.035727613,0.09045193
2994,tour_idze4yqx8b,0.39484674,0.2344436,0.011319951,0.014348291,0.06630786,0.27873358
2995,tour_idqpoor6v6,0.3421627,0.31279823,0.011213752,0.036679268,0.04217744,0.25496858
2996,tour_idn4drateb,0.12035425,0.59109604,0.023070453,0.0193673,0.01175059,0.23436135
2997,tour_idesac5hv2,0.4647053,0.03913347,0.0024914108,0.02895605,0.05191201,0.41280177
2998,tour_idpvm9myp3,0.2017772,0.5360069,0.019720811,0.029901069,0.028205303,0.18438868
2999,tour_idp7pwcsnz,0.2761522,0.641597,0.01630255,0.007148496,0.0057641584,0.05303557
3000,tour_idx9nq13q6,0.30289215,0.37818095,0.00799849,0.0078106304,0.023269203,0.27984858
3001,tour_idwsi769ks,0.06017715,0.030158708,0.0025140168,0.027330063,0.68212855,0.19769156
3002,tour_iduq68eou8,0.23640525,0.07479282,0.0050360938,0.026088724,0.021793542,0.6358835
3003,tour_idvfxitymn,0.40664035,0.14142561,0.015401985,0.024484096,0.07323254,0.33881542
3004,tour_idjm6cs7ih,0.6707728,0.17257863,0.022481844,0.01670669,0.03101382,0.08644621
3005,tour_idbrk51oxh,0.38660467,0.108410954,0.002778084,0.024561122,0.0234478,0.45419735
3006,tour_idgsn8sb16,0.46847975,0.10971643,0.0050539942,0.016343553,0.062068693,0.3383376
3007,tour_idhhe95thd,0.2865287,0.6148148,0.003016996,0.0068234424,0.0065600974,0.08225589
3008,tour_idhx17bqz0,0.2862438,0.048190452,0.0031749497,0.051084783,0.09214225,0.5191638
3009,tour_idh8jdqirg,0.123625875,0.040636495,0.0027309062,0.037110824,0.18863648,0.60725945
3010,tour_id3pa7d7we,0.15601571,0.5369889,0.20921992,0.0059198034,0.013680099,0.07817556
3011,tour_idn6wvnmt2,0.15784173,0.6616672,0.019664414,0.013090801,0.029199766,0.11853607
3012,tour_iddkrc308y,0.3389963,0.43067157,0.030222926,0.0071124337,0.012089139,0.18090768
3013,tour_idxfldwbhv,0.12664862,0.766058,0.017618287,0.012698581,0.01821821,0.058758285
3014,tour_idggzej2p7,0.26986694,0.6056484,0.020052731,0.021762868,0.0093371915,0.073331855
3015,tour_idmanzrmbq,0.16860676,0.5453797,0.008305958,0.036975756,0.069737546,0.1709943
3016,tour_idf8vxb0ew,0.2738226,0.2799324,0.008155054,0.010679543,0.11545838,0.31195202
3017,tour_id919n8hi5,0.1074959,0.7961042,0.03041885,0.0043028444,0.0036481149,0.058030102
3018,tour_id7x9zdubz,0.25243825,0.18565057,0.010380853,0.055998407,0.08853469,0.4069973
3019,tour_idayhbfuxq,0.60121804,0.09135671,0.016020443,0.009290991,0.01268418,0.26942968
3020,tour_idii62pzaq,0.07169479,0.041133527,0.0030973398,0.029662225,0.60175145,0.2526607
3021,tour_idmp901lzq,0.06425869,0.051255655,0.0042726505,0.046448283,0.36853892,0.46522585
3022,tour_id4dfwc8dd,0.11787072,0.15676379,0.009414382,0.103954256,0.26419482,0.347802
3023,tour_idvy8k930v,0.39804155,0.2858346,0.008374963,0.008789304,0.022684537,0.27627507
3024,tour_id3uysctm8,0.48529884,0.1465586,0.0063196975,0.0061853915,0.011603286,0.34403414
3025,tour_idiwen5gjx,0.20068088,0.3218378,0.0097874915,0.012510807,0.11745177,0.33773124
3026,tour_idxrucmyqx,0.1696085,0.04302539,0.0027831667,0.04168172,0.0738322,0.669069
3027,tour_iddek06orn,0.03604919,0.03552375,0.0029455284,0.05562176,0.65892863,0.21093117
3028,tour_id54zsfrp7,0.22210261,0.65986824,0.019662926,0.00848392,0.014160264,0.075722076
3029,tour_idf9tnt9j8,0.40319154,0.52645093,0.006441878,0.009033287,0.014786092,0.040096294
